osan_id,paakohde_tyyppi_id,paatyyppi,alakohde_tyyppi_id,alatyyppi,materiaali_id,materiaali,rakenteellinen_kunnossapito,talvikunnossapito,tkp_kiireellisyys_lk,viher_hoitoluokkka_id,laatutaso_id,yllapidon_taso,yllapidon_taso_selite,puhtaanapito,puhtaanapito_vyohyke,aluetieto,alueen_nimi,alueen_kayttotarkoitus,viheralueen_id,viheralueen_nro,katualueen_id,katualueen_nro,kadunpitopaatos_pvm,osan_nro,osan_pituus,osan_leveys,osan_pinta_ala,paivitetty_pvm,datanomistaja,paivitetty_tietopalveluun,fid,x,y
131449,32,Kalusteet ja leikkivälineet,383,Jäteastiat,3877,"Syväkeräyssäiliö, 3000 litraa, molok",Liikunta,Liikunta,,,76,H1,"Hoitoluokittamaton, ei toimenpiteitä",Ei toimenpiteitä,1,Katu,Kaivopuistonranta,"Kevyt liikenne, t/h",,,13077,8012,,58,0,0,0,2012-11-22,Helsinki/YLRE,2022-01-21,886,25497469.2008,6671254.1412
131454,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1777,"Syväkeräyssäiliö, 500 litraa, molok city-kita",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Länsi,1,Katu,Kaivopuistonranta,"Kevyt liikenne, t/h",,,13077,8012,,63,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,890,25497478.1111,6671244.2172
131461,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1777,"Syväkeräyssäiliö, 500 litraa, molok city-kita",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Länsi,1,Katu,Kaivopuistonranta,"Kevyt liikenne, t/h",,,13077,8012,,70,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,894,25497430.1499,6671276.0752
131465,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1777,"Syväkeräyssäiliö, 500 litraa, molok city-kita",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Länsi,1,Katu,Kaivopuistonranta,"Kevyt liikenne, t/h",,,13077,8012,,74,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,898,25497378.3069,6671309.8446
131476,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5606,"HKI - H1 roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,1,Viher,KAIVOPUISTONRANTA,Asemakaavoitettu viheralue,10001,431,,,,30,0,0,0,2016-02-08,Helsinki/YLRE,2022-01-21,905,25497689.541,6671246.7768
131492,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5606,"HKI - H1 roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,1,Viher,KAIVOPUISTONRANTA,Asemakaavoitettu viheralue,10001,431,,,,46,0,0,0,2016-02-08,Helsinki/YLRE,2022-01-21,917,25497793.1275,6671328.1657
131497,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5606,"HKI - H1 roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,1,Viher,KAIVOPUISTONRANTA,Asemakaavoitettu viheralue,10001,431,,,,51,0,0,0,2016-02-08,Helsinki/YLRE,2022-01-21,921,25497758.41,6671333.2984
131509,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5606,"HKI - H1 roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,1,Viher,KAIVOPUISTONRANTA,Asemakaavoitettu viheralue,10001,431,,,,63,0,0,0,2016-02-08,Helsinki/YLRE,2022-01-21,929,25497703.008,6671285.6146
131595,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Länsi,1,Katu,Ehrenströmintie,Asuntokatu,,,4362,3601,2002-07-01,111,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,977,25497877.4157,6671765.117
131693,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Länsi,1,Katu,Tehtaankatu,Asuntokatu,,,5761,797,1932-01-01,59,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1033,25497214.2649,6671732.3227
131696,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",HKL,HKL,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,HKL,2,Katu,Tehtaankatu,Asuntokatu,,,5761,797,1932-01-01,62,0,0,0,2016-09-26,Helsinki/YLRE,2022-01-21,1036,25496967.9467,6671698.8445
131753,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5606,"HKI - H1 roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,KAPTEENINPUISTIKKO,Leikkipaikka,16141,708,,,,22,0,0,0,2016-02-15,Helsinki/YLRE,2022-01-21,1090,25496965.0597,6671675.1172
131832,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Länsi,1,Katu,Itäinen Puistotie,Asuntokatu,,,567,464,1932-01-01,26,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1156,25497625.3158,6671765.7592
131856,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1777,"Syväkeräyssäiliö, 500 litraa, molok city-kita",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,3,III,Tonttikadut ja vähäliikenteiset klv:t,Kaupunkiympäristö Länsi,1,Katu,Iso Puistotie,Kevyt liikenne,,,565,462,1932-01-01,34,0,0,0,2016-02-15,Helsinki/YLRE,2022-01-21,1173,25497681.8808,6671455.5835
131886,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1645,"HKR - roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,1,Viher,KAIVOPUISTO,Asemakaavoitettu viheralue,10081,435,,,,109,0,0,0,2011-01-28,Helsinki/YLRE,2022-01-21,1181,25497841.9775,6671424.8189
131898,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1777,"Syväkeräyssäiliö, 500 litraa, molok city-kita",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,1,Viher,KAIVOPUISTO,Asemakaavoitettu viheralue,10081,435,,,,121,0,0,0,2012-11-23,Helsinki/YLRE,2022-01-21,1191,25497539.925,6671741.2005
131904,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1645,"HKR - roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,,3,III,Tonttikadut ja vähäliikenteiset klv:t,Kaupunkiympäristö Länsi,1,Katu,Kylpylänaukio,Pysäköintialue,,,566,463,2009-09-10,21,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1194,25497729.3498,6671386.1282
131958,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5606,"HKI - H1 roska-astia, 140 litraa",Kaupunkiympäristö Länsi,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,2,Viher,KAPTEENINPUISTIKKO,Asemakaavoitettu viheralue,16101,706,,,,57,0,0,0,2016-02-15,Helsinki/YLRE,2022-01-21,1224,25496940.7387,6671656.6071
131981,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Länsi,Kaupunkiympäristö Länsi,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,1,Viher,LAIVASILLANKADUN PUISTO,Asemakaavoitettu viheralue,10141,438,,,,20,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,1236,25497547.0649,6671909.8511
132096,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Marunakuja,Kokoojakatu tai -tie,,,7582,5567,1975-10-28,21,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1325,25503171.3395,6674545.3494
132103,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Marunapolku,Kokoojakatu tai -tie,,,10623,6632,2004-10-01,20,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1332,25503213.8051,6674458.4588
132111,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Marunapolku,Kokoojakatu tai -tie,,,10623,6632,2004-10-01,28,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1340,25503244.8904,6674313.7051
132134,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Ilomäentie,Kokoojakatu tai -tie,,,7583,5568,1973-11-09,114,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1360,25503311.0274,6674206.4996
132137,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Ilomäentie,Kokoojakatu tai -tie,,,7583,5568,1973-11-09,111,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1363,25503302.8669,6674181.9948
132163,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,KUVERNÖÖRINPUISTO,Asemakaavoitettu viheralue,7401,337,,,,23,0,0,0,2015-12-15,Helsinki/YLRE,2022-01-21,1384,25503013.7414,6674354.8373
132168,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,3,Viher,KUVERNÖÖRINPUISTO,Asemakaavoitettu viheralue,7401,337,,,,28,0,0,0,2015-12-15,Helsinki/YLRE,2022-01-21,1389,25502983.896,6674342.0117
132172,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,3,Viher,KUVERNÖÖRINPUISTO,Asemakaavoitettu viheralue,7401,337,,,,32,0,0,0,2015-12-15,Helsinki/YLRE,2022-01-21,1393,25502930.8942,6674306.4091
132178,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,3,Viher,KUVERNÖÖRINPUISTO,Asemakaavoitettu viheralue,7401,337,,,,38,0,0,0,2015-12-15,Helsinki/YLRE,2022-01-21,1398,25502840.3196,6674289.8849
132243,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,Laajasalon urheilupuisto,Asemakaavoitettu viheralue,11221,482,,,,60,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,1434,25503183.6541,6673534.0012
132246,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,Laajasalon urheilupuisto,Asemakaavoitettu viheralue,11221,482,,,,63,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,1436,25503135.7532,6673486.7499
132265,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,Laajasalon urheilupuisto,Asemakaavoitettu viheralue,11221,482,,,,82,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,1445,25503077.2381,6673539.1447
132306,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,Laajasalon urheilupuisto,Asemakaavoitettu viheralue,11221,482,,,,123,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,1448,25503361.8016,6673677.2206
132344,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,Laajasalon urheilupuisto,Asemakaavoitettu viheralue,11221,482,,,,161,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,1478,25503387.921,6673845.2742
132415,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Eteläinen Kuvernöörinkuja,Asuntokatu,,,31151,8967,2004-04-01,1,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1523,25502875.8927,6673672.9513
132604,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,Laajasalon urheilupuisto,Asemakaavoitettu viheralue,11201,481,,,,26,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,1704,25503344.2377,6673884.0365
132607,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1777,"Syväkeräyssäiliö, 500 litraa, molok city-kita",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,Laajasalon urheilupuisto,Koira-aitaus,10441,453,,,,21,0,0,0,2010-03-22,Helsinki/YLRE,2022-01-21,1706,25503333.4987,6673895.9601
132608,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1777,"Syväkeräyssäiliö, 500 litraa, molok city-kita",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,Laajasalon urheilupuisto,Koira-aitaus,10441,453,,,,22,0,0,0,2010-03-22,Helsinki/YLRE,2022-01-21,1707,25503333.1473,6673897.5458
132613,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,Laajasalon urheilupuisto,Leikkipaikka,10521,457,,,,20,0,0,0,2009-10-28,Helsinki/YLRE,2022-01-21,1709,25503371.5435,6673856.6044
132644,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Reposalmentie,Kokoojakatu tai -tie,,,7584,5569,2004-10-01,55,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1733,25502953.4542,6673920.6437
132652,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Reposalmentie,Kokoojakatu tai -tie,,,7584,5569,2004-10-01,63,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1741,25503159.1179,6673917.4891
132653,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Reposalmentie,Kokoojakatu tai -tie,,,7584,5569,2004-10-01,64,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1742,25503177.7651,6673905.7037
132693,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Kuvernöörintie,Kokoojakatu tai -tie,,,7578,5563,2004-10-01,149,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1767,25502805.8899,6674453.5774
132749,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,2001,,C1.1,Puistometsä,Ei toimenpiteitä,5,Viher,Henrik Borgströmin puisto,Kartano- ja huvila-alue,19001,837,,,,7,0,0,0,2013-06-07,Helsinki/YLRE,2022-01-21,1806,25501194.1305,6673851.226
132790,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kiinteistö / Yksityinen,Ei talvikunnossapitoa,,1641,,B5,Arvoniitty,Ei toimenpiteitä,3,Viher,Yliskylänpuisto,Kartano- ja huvila-alue,7661,350,,,,23,0,0,0,2015-12-15,Helsinki/YLRE,2022-01-21,1844,25502913.9611,6674055.3953
132791,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1777,"Syväkeräyssäiliö, 500 litraa, molok city-kita",Kiinteistö / Yksityinen,Ei talvikunnossapitoa,,1601,,B3,Maisemaniitty ja laidunalue,Ei toimenpiteitä,3,Viher,Yliskylänpuisto,Kartano- ja huvila-alue,7661,350,,,,24,0,0,0,2015-12-15,Helsinki/YLRE,2022-01-21,1845,25502921.537,6674052.0786
132792,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,EI PV,Viher,Yliskylänpuisto,Kartano- ja huvila-alue,7661,350,,,,25,0,0,0,2013-01-04,Helsinki/YLRE,2022-01-21,1846,25502940.9109,6674044.8438
132810,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,1641,,B5,Arvoniitty,Ei toimenpiteitä,3,Viher,Yliskylänpuisto,Kartano- ja huvila-alue,7661,350,,,,43,0,0,0,2015-12-15,Helsinki/YLRE,2022-01-21,1860,25503017.4902,6673993.0658
132884,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Reiherintie,Kokoojakatu tai -tie,,,7573,5558,1976-10-19,62,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1923,25502189.76,6673277.0903
132947,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Itä,3,Katu,Laajasalontie,Pääkatu,,,7568,5553,1980-12-15,81,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,1979,25502676.2804,6674615.3131
132975,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,KOULUTANHUANPUISTO,Asemakaavoitettu viheralue,7621,348,,,,29,0,0,0,2012-02-29,Helsinki/YLRE,2022-01-21,2000,25503090.4418,6674140.4365
132976,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Kiiltomadonpolku,Kevyt liikenne,,,7609,5594,1973-11-09,20,0,0,0,2018-03-09,Helsinki/YLRE,2022-01-21,2001,25503266.0057,6674186.0999
132982,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,EI PV,Viher,Henrik Borgströmin puisto,Kartano- ja huvila-alue,19001,837,,,,25,0,0,0,2013-06-27,Helsinki/YLRE,2022-01-21,2006,25501548.7919,6673839.5242
133024,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Humalniementie,Kokoojakatu tai -tie,,,7580,5565,1979-11-19,23,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,2042,25502890.0314,6674560.5704
133305,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,SARVASTON ALUEPUISTO,Asemakaavoitettu viheralue,11881,515,,,,27,0,0,0,2012-10-04,Helsinki/YLRE,2022-01-21,2310,25503070.5333,6672739.753
133306,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,SARVASTON ALUEPUISTO,Asemakaavoitettu viheralue,11881,515,,,,28,0,0,0,2012-10-04,Helsinki/YLRE,2022-01-21,2311,25503080.1866,6672744.6497
133312,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,SARVASTON ALUEPUISTO,Asemakaavoitettu viheralue,11881,515,,,,34,0,0,0,2012-10-04,Helsinki/YLRE,2022-01-21,2317,25503090.4375,6672878.4872
133325,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,SARVASTON ALUEPUISTO,Asemakaavoitettu viheralue,11881,515,,,,47,0,0,0,2012-10-04,Helsinki/YLRE,2022-01-21,2330,25503130.8289,6672926.3376
133328,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,SARVASTON ALUEPUISTO,Asemakaavoitettu viheralue,11881,515,,,,50,0,0,0,2012-10-04,Helsinki/YLRE,2022-01-21,2333,25503195.2664,6672952.2665
133385,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2318,"Syväkeräyssäiliö, 1300 litraa, molok city-kita",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,SARVASTON ALUEPUISTO,Koira-aitaus,11781,510,,,,24,0,0,0,2014-11-27,Helsinki/YLRE,2022-01-21,2379,25503318.2355,6673026.2255
133387,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2318,"Syväkeräyssäiliö, 1300 litraa, molok city-kita",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,SARVASTON ALUEPUISTO,Koira-aitaus,11781,510,,,,26,0,0,0,2011-03-03,Helsinki/YLRE,2022-01-21,2380,25503281.6618,6672979.5467
133573,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,KANAVAMÄENPOLKU RANTAVYÖHYKE,Asemakaavoitettu viheralue,7361,335,,,,34,0,0,0,2015-12-15,Helsinki/YLRE,2022-01-21,2557,25503301.875,6674908.0205
133576,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,41,,A3,Käyttö- ja suojaviheralue,Ei toimenpiteitä,3,Viher,KANAVAMÄENPOLKU RANTAVYÖHYKE,Asemakaavoitettu viheralue,7361,335,,,,37,0,0,0,2015-12-15,Helsinki/YLRE,2022-01-21,2560,25503332.5613,6674875.0803
133634,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,2001,,C1.1,Puistometsä,Ei toimenpiteitä,EI PV,Viher,Killingholma,Kartano- ja huvila-alue,17201,747,,,,20,0,0,0,2013-06-07,Helsinki/YLRE,2022-01-21,2612,25501992.2983,6674351.9117
133674,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Henrik Borgströmin tie,Kokoojakatu tai -tie,,,1182,995,2002-07-01,26,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,2651,25501984.3612,6673799.1254
